"","genes","logFC","logCPM","PValue","FDR"
"Atp5b","Atp5b",0.0784579582945984,9.5208241730177,0.888921990563541,1
"Ccdc167","Ccdc167",-0.082930433497505,2.73202613071036,0.888983463551886,1
"Zfp33b","Zfp33b",0.0949418937992864,2.61908768382476,0.889072285250236,1
"Ccdc77","Ccdc77",0.0901629493308755,2.88922318806093,0.889087740429003,1
"Wnk1","Wnk1",0.078154957772685,8.76851053227039,0.889091056648896,1
"Pigs","Pigs",0.0747531987002413,6.57272556670429,0.889109198945562,1
"Zc3h3","Zc3h3",-0.071756095064968,4.5048910733835,0.88913652388838,1
"Psmg3","Psmg3",0.0937598546391252,2.68550497104124,0.889196604881844,1
"Hadha","Hadha",-0.0763191372262556,7.78327702270568,0.889203546012097,1
"Dhodh","Dhodh",0.0758214495767365,3.40574573048546,0.889259291971646,1
"Abhd11","Abhd11",-0.0725480209272709,5.11722798142252,0.889301233965472,1
"Adprm","Adprm",-0.0815552508699145,3.12306669458473,0.889409925139071,1
"Pcyox1l","Pcyox1l",-0.0799881528428626,3.20294509833492,0.889510171728009,1
"Zfp871","Zfp871",0.0721846858262751,5.12910204684861,0.889550947622373,1
"Slc11a2","Slc11a2",-0.070877454915675,5.5659927644514,0.88967250575134,1
"Nkapd1","Nkapd1",-0.0721537705196114,4.20425177488328,0.889699014316189,1
"B3glct","B3glct",-0.0790569487431256,3.11969713703453,0.889979699195015,1
"Ggps1","Ggps1",-0.0703014427498503,4.69131756493069,0.890014855786795,1
"Ndufa8","Ndufa8",-0.0698076014946515,5.45244822699179,0.890137476414746,1
"Pnrc2","Pnrc2",-0.0707581067353181,6.04365100612519,0.890227289053417,1
"Pdcd6","Pdcd6",-0.0707440738258081,5.71828398417568,0.890267234247604,1
"Timm29","Timm29",-0.0706172834283986,4.87574610488726,0.89046838508489,1
"Wac","Wac",0.0751463220599493,7.18429402635397,0.890469379390857,1
"Stx5a","Stx5a",-0.0701605292714542,6.31970626670736,0.89058794212824,1
"Ap1b1","Ap1b1",0.0726255573074702,6.70866795650433,0.89066205469924,1
"Nupl1","Nupl1",-0.0694504035329464,5.58723869313601,0.890816664282765,1
"Nifk","Nifk",0.0722982668595967,4.38428557531267,0.890855927796774,1
"Ap4e1","Ap4e1",0.0736056553269263,4.05217716605786,0.890954190603347,1
"Alkbh6","Alkbh6",0.072250253024086,4.36087902854384,0.89118733164374,1
"Mgat2","Mgat2",0.0702821539370693,6.02684709407477,0.891389161907127,1
"Ap3b1","Ap3b1",-0.0744880966276014,7.06488159218649,0.891435108513839,1
"Supt5","Supt5",0.0751950685931672,7.53977010502858,0.891454439883819,1
"Thap4","Thap4",-0.0701825667185228,5.19564516156411,0.891621923241638,1
"Pdk3","Pdk3",0.0718356824205115,4.97874418752085,0.891624661174308,1
"Cisd1","Cisd1",0.0748051001488686,3.87448065750235,0.891638718578127,1
"Ndufa2","Ndufa2",0.0685967839250281,5.51337591331107,0.891775655549904,1
"Gtf2a1","Gtf2a1",-0.0705658253824609,4.44121705588041,0.891997930827875,1
"Fbrsl1","Fbrsl1",-0.0735137547159704,6.8874020616282,0.892004829347758,1
"Ccar2","Ccar2",0.0699113992751242,5.66311452107263,0.892082367732699,1
"Pskh1","Pskh1",0.0740264055609453,4.76466872247208,0.892092108671793,1
"Trim65","Trim65",-0.0835181914438637,2.86488396603274,0.892150084293352,1
"Wdr1","Wdr1",0.0747424913876725,8.09108215806608,0.892174685059991,1
"Wdr26","Wdr26",0.0753224590425496,7.79089755046381,0.892257446799448,1
"Fbxo11","Fbxo11",0.0734748094290687,6.71593036330163,0.892338398045031,1
"Pom121","Pom121",0.0693040759224325,6.13289487051478,0.89238335554654,1
"Foxj2","Foxj2",-0.0710073073508778,6.00991419228301,0.892499130265668,1
"Bcl9l","Bcl9l",0.0729595471861199,6.49100381685256,0.892599885284428,1
"Senp3","Senp3",-0.0709620964915722,6.30822639841876,0.89270850199835,1
"Tial1","Tial1",0.0709860417955755,6.56808187327141,0.892839072292032,1
"Spopl","Spopl",-0.0790935177392615,3.5368645599133,0.892902079041512,1
"Ccdc17","Ccdc17",-0.0884263880750729,2.0085378399891,0.893019593129179,1
"Cdk10","Cdk10",0.0684657979234698,5.13862638553511,0.893029676870843,1
"Nipbl","Nipbl",0.0718870857153311,6.81972733817462,0.893038435326843,1
"Slc12a7","Slc12a7",-0.0740196992767865,7.14208344008154,0.893063133292064,1
"Flot2","Flot2",-0.0699682288613333,6.35276678850649,0.893111336747541,1
"Pik3c3","Pik3c3",-0.0681709089268855,4.97655767674927,0.893134725056103,1
"P3h1","P3h1",0.081161781865953,3.96981092358551,0.893176707414665,1
"Rnf34","Rnf34",-0.071469321444138,4.55249801732249,0.893184886334644,1
"Junb","Junb",0.0754416339421106,12.0440450612991,0.893204979780989,1
"Akt2","Akt2",0.0744268491786562,7.10930042595451,0.893261886437303,1
"Rbm48","Rbm48",0.0848961369031563,2.25159335646604,0.893321137097547,1
"Top3b","Top3b",0.0682003439737592,5.31587124917579,0.893349629000218,1
"Ndufaf5","Ndufaf5",-0.0884799241184902,2.61451901348779,0.89335589370158,1
"Ube2t","Ube2t",-0.0835643541676062,2.52188171092097,0.893365312268958,1
"Hsph1","Hsph1",0.0753136467818638,7.30666339484841,0.89344001130683,1
"Paqr7","Paqr7",-0.0686537717378621,4.77882997154891,0.893495448704852,1
"Slc38a10","Slc38a10",-0.072998400397887,7.21372940375541,0.893511694916882,1
"Fam131a","Fam131a",-0.0837341022714378,2.68122038772042,0.893638273286331,1
"Spg7","Spg7",0.0689433506749208,6.27837242901588,0.893809310705903,1
"Naa15","Naa15",-0.0677094979055786,6.21405999351316,0.89414049464961,1
"Fosl2","Fosl2",0.0828350670667628,9.51766873273096,0.894154608365769,1
"Pigb","Pigb",-0.0764585440356213,2.7961433942239,0.894199366338725,1
"Letm1","Letm1",0.0693370442793741,6.02387361706855,0.894245267081281,1
"Ift80","Ift80",0.0742933193242713,4.27706671461597,0.894313529621028,1
"Med11","Med11",-0.0730340318602067,4.9249986059372,0.894319073477012,1
"1600014C10Rik","1600014C10Rik",0.0818133809314327,5.46452989861647,0.894349698697067,1
"Txndc16","Txndc16",-0.0778604997926533,4.25258881224663,0.894355555975439,1
"Cap1","Cap1",0.0785255774957049,9.20581183037157,0.894358211876347,1
"Sec24d","Sec24d",-0.0710293159747986,6.08622887442228,0.89451258331864,1
"Lonp2","Lonp2",-0.0676766293303008,6.15838537039897,0.89452338085906,1
"Foxred2","Foxred2",-0.0780862853402466,3.28797977048024,0.894674114561496,1
"Ankrd39","Ankrd39",0.0835411493863533,2.25514860527404,0.894705299356223,1
"Ift46","Ift46",0.070216147681999,4.8569645297515,0.894813003058626,1
"BC029722","BC029722",0.0681164196734821,4.3535793206955,0.894943781106109,1
"Dr1","Dr1",-0.0706059801655781,5.85793201730952,0.89503566656449,1
"Ddx50","Ddx50",0.0667910806863197,5.61462134044764,0.895365450684071,1
"Dpy30","Dpy30",-0.0670056463530246,4.64590128571154,0.895541919094838,1
"Stk11ip","Stk11ip",0.0677969760239218,5.4059125368372,0.895680315524861,1
"Gosr2","Gosr2",-0.0701944594502663,6.2965613418475,0.895697445406572,1
"Slc41a1","Slc41a1",-0.0668746967996353,6.02777600492582,0.895725078781192,1
"Uckl1","Uckl1",-0.0668444431944058,5.13290751091667,0.895734359854815,1
"Dnajb12","Dnajb12",-0.0666283878583708,5.65415586411374,0.895763810334113,1
"Acat1","Acat1",-0.0677138343464311,5.924176661204,0.895847380988145,1
"Abhd16a","Abhd16a",-0.066531764528179,6.1557635824206,0.896023774890446,1
"Armh3","Armh3",-0.0709898895361704,3.89910038099523,0.896097718599996,1
"Gstp1","Gstp1",-0.0762300588789693,6.8085360516977,0.896323897917227,1
"Foxn2","Foxn2",0.0668176242666417,5.13417042674322,0.896525201091526,1
"Vps13b","Vps13b",0.0663918948163079,6.2110011431145,0.896540046772524,1
"Dhx8","Dhx8",0.0668543488803448,4.84741080351123,0.896597524215337,1
"Glis2","Glis2",-0.0814276686883699,4.87001005172401,0.896625950913487,1
"Uqcc1","Uqcc1",-0.0679831398106754,4.5712952446303,0.89664682315789,1
"Pdlim7","Pdlim7",-0.0670552049403894,6.57457088323962,0.896662663029837,1
"Zfp113","Zfp113",-0.0836263691695942,2.00264823816806,0.896749588486984,1
"Eif3c","Eif3c",0.071531046975266,8.16933520588965,0.896879007088258,1
"Scamp4","Scamp4",-0.0667552761112802,5.97372440735815,0.896888212187534,1
"Tbc1d13","Tbc1d13",-0.0668528417171334,5.97640538260967,0.897192106122218,1
"Stip1","Stip1",0.0706932441581985,7.50602945625084,0.897192949089201,1
"Mon1b","Mon1b",-0.0672125037015052,4.61071138989944,0.897354064434048,1
"Zfp322a","Zfp322a",-0.0769783478115674,3.00502319478823,0.897426145520055,1
"Rer1","Rer1",-0.0673098664634706,6.62383893507875,0.8975175068001,1
"Zcchc17","Zcchc17",-0.0670299881415974,4.44877253563019,0.897567270130219,1
"Dap3","Dap3",0.0658634272620107,5.60002413096143,0.897842890933428,1
"Alg10b","Alg10b",-0.0648476565360673,5.09406039749691,0.898022656077805,1
"Slc25a20","Slc25a20",0.0679829188613465,5.0268358043238,0.898170960772604,1
"Fut11","Fut11",-0.0669809805955919,4.68226485648052,0.898261517954642,1
"Idi1","Idi1",-0.0711755565727143,3.67655681761889,0.898278166699484,1
"Etnk1","Etnk1",-0.066879432926303,6.64820281436938,0.89829489019506,1
"Farsa","Farsa",0.0647444650871856,5.08378257936695,0.898462928897286,1
"Anks3","Anks3",0.0656681262779896,4.9098674911427,0.898607468755791,1
"Hspa4","Hspa4",-0.0699607938317525,7.54688562259497,0.898862133655979,1
"Bcl2l1","Bcl2l1",0.0699732953104525,7.37482088688404,0.898873512451422,1
"Tmub1","Tmub1",0.0678129673377151,3.96424193236451,0.898927200113669,1
"Thoc3","Thoc3",-0.0648049906040739,4.49438158826778,0.899027225046692,1
"Ccdc130","Ccdc130",0.0730733427868323,2.96873319172495,0.899057256820904,1
"Mapk9","Mapk9",-0.0639856246718425,5.4858442207437,0.899163290172008,1
"Supt16","Supt16",0.0643698363525438,5.24137158382146,0.899166385181099,1
"Minpp1","Minpp1",-0.0656345262213508,4.84084478996702,0.899187518290751,1
"Sfxn1","Sfxn1",0.0701334108091528,5.71926314712572,0.899229676874066,1
"Tmem39b","Tmem39b",0.0695725676105267,3.64389168630789,0.899380083053815,1
"Prdx2","Prdx2",-0.0710529006024927,7.26855820212746,0.899479079119983,1
"Lyst","Lyst",0.0655771062805277,5.69098067113284,0.899503692373049,1
"Ei24","Ei24",-0.0647470801074865,6.03824702268495,0.899538834193472,1
"Map2k5","Map2k5",0.0652291389505924,4.39941802210259,0.899613328707176,1
"Stau1","Stau1",-0.06552175584917,6.60726249447049,0.899667214585569,1
"Nsd1","Nsd1",0.0670368390476799,6.80840166291187,0.899779072206693,1
"Tmem120a","Tmem120a",0.0685203937871789,4.25790511056649,0.899832014468654,1
"Ubb","Ubb",-0.0713117163766631,9.48044986588483,0.899923829501649,1
"Sos1","Sos1",-0.0633431890163955,5.46681973992505,0.900045264918735,1
"Cdk13","Cdk13",-0.0645841548686203,6.51450347137324,0.90016401125848,1
"Ivns1abp","Ivns1abp",-0.0711001311327488,7.66508046126828,0.900207233795966,1
"Faap100","Faap100",0.063439340642332,4.48964401719803,0.900351803579293,1
"Zfp217","Zfp217",0.0634195910996197,5.38804938086343,0.900357600563616,1
"Phpt1","Phpt1",-0.0693860924743531,4.19219563700296,0.900401644867171,1
"Tada3","Tada3",-0.0632205110402638,5.19756521192713,0.900511362810289,1
"Smyd2","Smyd2",-0.07281864621121,4.43593355984739,0.900548089270208,1
"Tnfaip8","Tnfaip8",-0.0724799709209111,5.98434820741538,0.90058244745497,1
"Naa38","Naa38",0.0714224573671455,2.73509113798014,0.900591484377405,1
"Tmem222","Tmem222",-0.0644820178732173,4.49404255576448,0.9006554840825,1
"Iqcc","Iqcc",0.0806997944268927,2.55292309632234,0.900818303902083,1
"Osbpl8","Osbpl8",0.071547119528632,5.72266111584415,0.900847448702352,1
"Kif13b","Kif13b",-0.0637775273614226,5.94196091609758,0.900923869032884,1
"Otulinl","Otulinl",-0.0857218583143142,6.00354509293023,0.900932178311484,1
"Adal","Adal",0.0837652752044881,2.26214458555399,0.901133238180902,1
"Carnmt1","Carnmt1",-0.0704294662536845,3.76487142122728,0.90119141715357,1
"Cox8a","Cox8a",0.0689185567392728,8.02033334298127,0.901275659157095,1
"Tmem30a","Tmem30a",-0.067643415064361,7.64398039813156,0.901331823640453,1
"1810037I17Rik","1810037I17Rik",-0.063453467629846,5.77343983308258,0.901358150483394,1
"Hnrnpa2b1","Hnrnpa2b1",0.0686736383713127,8.3700028013445,0.901428026934364,1
"Zfp719","Zfp719",-0.0772672191887755,1.8723284072882,0.901857624652624,1
"Zfp821","Zfp821",-0.0706005278110107,4.37150499324511,0.90198988284502,1
"Ndufaf3","Ndufaf3",-0.0717430730151225,3.40010063038036,0.902126931620673,1
"Pnpt1","Pnpt1",-0.0667472883910778,4.81543172493683,0.902222062123233,1
"Zfp296","Zfp296",-0.0694774018976913,2.87499353385327,0.902356023763582,1
"Dennd6a","Dennd6a",-0.0640929718083722,4.58563112942902,0.902413297278234,1
"Tnfrsf22","Tnfrsf22",-0.0702031224181608,4.26468889657237,0.902521660549258,1
"Tnks2","Tnks2",-0.0673442397165826,7.21801062344946,0.902525623324325,1
"Rpain","Rpain",-0.0714814054709298,3.2721230805335,0.902531805030962,1
"Slc16a1","Slc16a1",-0.0632039812722376,6.24640634306862,0.902649010981562,1
"Agpat5","Agpat5",0.0640038044261414,4.35850373600915,0.902725439421263,1
"Siva1","Siva1",-0.0646742924095903,5.08544879789926,0.902815783470267,1
"Phyhd1","Phyhd1",0.070646967147049,3.49982316946394,0.902831221927297,1
"Ndufv3","Ndufv3",0.0629588051048188,5.87738206661392,0.902857714969522,1
"Luc7l2","Luc7l2",0.0666886249022357,7.72092701716481,0.902867956271887,1
"Dap","Dap",0.0667972855978064,7.45538488834697,0.902872989742885,1
"Kyat1","Kyat1",-0.0800007296130771,4.6860375466338,0.902951249033918,1
"Akirin1","Akirin1",0.0650825646038505,6.12469117833592,0.903208214683724,1
"Nek9","Nek9",-0.0632124604122019,6.43340120181956,0.903208711541049,1
"Mrps11","Mrps11",-0.064833687980259,3.77959948606653,0.903228092021817,1
"Zkscan8","Zkscan8",-0.0744455369574244,3.18154167250592,0.903265367962168,1
"4930402H24Rik","4930402H24Rik",-0.0626922007685724,5.15403449265283,0.903303955672816,1
"G3bp2","G3bp2",0.0649160784600238,6.79886791467084,0.903329659213182,1
"Htatip2","Htatip2",-0.0659637031170882,4.11228707069712,0.903429092723342,1
"Ppp6r3","Ppp6r3",-0.0629727939823218,6.61018153483488,0.903442952450629,1
"Ccdc43","Ccdc43",0.0641301044084451,3.78976359799983,0.903581415620636,1
"Mindy2","Mindy2",-0.0635080839662259,5.38238212198822,0.903734733275622,1
"Ftsj1","Ftsj1",-0.0650449250762076,4.03087942386788,0.903738971992989,1
"Gss","Gss",-0.0799576616767925,5.38130610959312,0.903766512548903,1
"Unc119","Unc119",-0.0743029059396791,6.3234917616648,0.903868335386302,1
"Gpatch8","Gpatch8",0.0615343520885636,5.12368048058525,0.903871844963528,1
"Plxdc1","Plxdc1",0.0954120629065471,3.59682462595906,0.903963394105257,1
"Vps72","Vps72",0.062256768458589,5.83385941962761,0.904172436416789,1
"Paf1","Paf1",-0.0638910517520284,6.50900003350003,0.904213758185996,1
"Prpf18","Prpf18",-0.0610937672420097,5.64541505146202,0.904321566823767,1
"Plekha3","Plekha3",-0.0614074418912626,5.53320079725504,0.904368616993121,1
"Cdk8","Cdk8",-0.0627956080882245,5.69875129242025,0.904392165430301,1
"Wdr62","Wdr62",0.0769232874754663,4.6440917173779,0.90452818805749,1
"Tyw1","Tyw1",0.0634164885004705,4.58591867391265,0.904554759819844,1
"Pfas","Pfas",-0.0659875296570651,3.91086052699889,0.904560629921112,1
"Tpgs1","Tpgs1",0.0634270073794555,4.19286203280874,0.904640767621843,1
"Fbxw7","Fbxw7",0.0629718121320496,4.43508247908568,0.904768667764095,1
"Plec","Plec",0.0671238469637135,8.54381589630578,0.904843148531538,1
"Yrdc","Yrdc",-0.0616371582508248,5.28008851156549,0.904882510168616,1
"Cdc27","Cdc27",0.0610057437326159,5.23469054338496,0.904890224363565,1
"Haus2","Haus2",0.0643600797846503,3.64436381686172,0.904988169288029,1
"Zmym5","Zmym5",-0.0602597202148286,5.15527214527269,0.905111916042775,1
"Nol8","Nol8",-0.0640709593556058,4.20651838255368,0.905228553283068,1
"Ncoa6","Ncoa6",-0.061839908812737,6.38420898654354,0.905293925226408,1
"Sirt5","Sirt5",0.0833981962170364,2.23541973211582,0.905337414416178,1
"Mcm9","Mcm9",-0.0669872419728294,3.56336967487741,0.905399703843202,1
"Lilr4b","Lilr4b",0.0852146355778288,8.99776033971358,0.905471981695213,1
"Gcat","Gcat",0.0729359522611908,3.66343312393104,0.905473588495263,1
"Eps15","Eps15",-0.0613509212258252,6.15093661898743,0.905508439636441,1
"Tmem258","Tmem258",0.0620663385585368,4.85329401887721,0.905513763148924,1
"Aatf","Aatf",0.0612456960428378,4.20498135438202,0.905596991961377,1
"Nfx1","Nfx1",0.0606011487540125,6.28994342429324,0.905662008456492,1
"H2aj","H2aj",-0.0640166453112572,6.71508537833741,0.905690978202475,1
"Osbpl5","Osbpl5",0.0653531211227595,5.81685802571647,0.905813850696104,1
"Sec11a","Sec11a",0.0607796035174034,5.99302137036505,0.905818385358467,1
"Rsf1","Rsf1",-0.0601862762968198,5.16272798209614,0.905836223724023,1
"Cr1l","Cr1l",0.0637390729278989,5.92682397521215,0.90585649456997,1
"Endov","Endov",0.0659504144344917,3.94918734423963,0.905874242296406,1
"Maged2","Maged2",-0.0842091784517905,4.3709087256286,0.905906776913243,1
"Taf1a","Taf1a",-0.0706423045107808,2.58074940829955,0.905938688720051,1
"Sp3","Sp3",0.0604504587863618,6.37792881959586,0.905971120068167,1
"Sclt1","Sclt1",-0.0648313053293077,3.35700329426654,0.906022412326667,1
"Bud31","Bud31",0.0598325937079522,5.22832738366129,0.906067906470156,1
"Utp4","Utp4",-0.0627628276795654,5.29621341281971,0.906169119538541,1
"Isoc2b","Isoc2b",0.0661036955125241,2.83083463799205,0.906209508213951,1
"Smarca5","Smarca5",0.0644374445635448,7.01289244380872,0.906273404656066,1
"Gtf2h4","Gtf2h4",0.0679024828902241,3.86733538136715,0.906485893374655,1
"Nt5m","Nt5m",0.0680406546329732,3.13328401698569,0.906704014112288,1
"Lars","Lars",0.060748533506295,5.51856574044155,0.906786342832809,1
"Flad1","Flad1",0.0614786643906534,4.58321943760092,0.906803391148734,1
"Hsp90ab1","Hsp90ab1",0.0658632682996945,11.534253933439,0.906877030261919,1
"Dnmt3a","Dnmt3a",0.0617758127953546,6.19832128101736,0.906884438091306,1
"Rbm15b","Rbm15b",0.0618331308546651,4.61637935473958,0.907189932480315,1
"Ero1l","Ero1l",-0.0609440971889775,6.68868516410512,0.907198425369913,1
"Zfyve26","Zfyve26",-0.0610943166696236,5.13689924078586,0.907312793892149,1
"Hnrnpm","Hnrnpm",0.0635043149626408,7.14491600471945,0.907365578614198,1
"Polr2c","Polr2c",0.0599154314746484,5.12813618468807,0.907393720889411,1
"Prdm4","Prdm4",-0.0584293743469732,4.90669362250776,0.907425410546973,1
"Akip1","Akip1",-0.0681821965209654,3.20702969909734,0.90749277704147,1
"Gramd4","Gramd4",-0.0603481561002399,6.19689428368619,0.90753778807786,1
"Harbi1","Harbi1",0.0851026800140075,2.37361274780415,0.907544227493877,1
"Sirt1","Sirt1",0.0591418749754884,5.16888359906197,0.907569228305598,1
"Hmgxb3","Hmgxb3",-0.0616106986046442,5.78134032930709,0.907736681245259,1
"Hnrnpc","Hnrnpc",0.0644802864702505,8.09446461018692,0.907954733217672,1
"Tardbp","Tardbp",0.0613784050313695,6.78316289451054,0.908192935250824,1
"Oip5os1","Oip5os1",-0.0630495171743765,3.85962764580102,0.908258314423377,1
"Pdcl","Pdcl",-0.0597871858172405,4.52706965298575,0.908463799611588,1
"Anapc13","Anapc13",-0.0625335390108032,4.16069748407494,0.908614429973981,1
"Rmnd5a","Rmnd5a",0.0587960940582795,6.41991481503309,0.908627308618867,1
"Capzb","Capzb",0.0656701828854971,8.80450113478567,0.9086484563218,1
"Sgsh","Sgsh",-0.0621606044983765,3.79302315582984,0.908658778877956,1
"Trabd","Trabd",0.0604776560579935,6.27748513616896,0.908659483776064,1
"Foxk2","Foxk2",-0.05841688962163,5.94828610592144,0.908664402651444,1
"Prdm15","Prdm15",-0.0620349253520716,4.09874878056397,0.90873133070608,1
"Snx19","Snx19",-0.0584811739803297,4.88318087203443,0.908876099435294,1
"Ctdnep1","Ctdnep1",-0.063994895899109,7.07994703422294,0.908898354130098,1
"Pdf","Pdf",-0.0624330830591952,4.11868276575766,0.90889924831735,1
"1500011B03Rik","1500011B03Rik",-0.0613675464531319,2.62437946284564,0.908965545860161,1
"Srf","Srf",0.0600835739393802,6.63756949908386,0.909233731520208,1
"Fbxo21","Fbxo21",0.0597934658002149,4.55303093721986,0.909253394095316,1
"Uqcr10","Uqcr10",0.0585278154028684,5.68016361496905,0.9093213327324,1
"Phf2","Phf2",0.0579843883774472,6.18577330523044,0.90946085631728,1
"Dctn5","Dctn5",0.0600254718280016,5.72700732020814,0.909543323829802,1
"Caap1","Caap1",0.0673869711026905,3.17678596993506,0.909656850527158,1
"Srsf11","Srsf11",0.0616928897886877,7.57714042120989,0.909884312746578,1
"Rfng","Rfng",0.0588148794100849,4.71324192958574,0.910037914761119,1
"Actl6a","Actl6a",0.0578396810103981,5.41831972378925,0.910101663628687,1
"Tram1","Tram1",-0.06154663969884,7.31925509624609,0.91010515049508,1
"Nudt3","Nudt3",-0.0573798900680152,6.20935900481235,0.910125864757103,1
